IN_p1d,IN,WL_MM_1d,IN_1d,OUT_1d,WL_MM_2d,IN_2d,OUT_2d,MEAN_7d,SD_7d,Prec_S_2d,Prec_S_1d,Prec_S,Prec_S_f1d,Snow_S
0.0354955623454644,0.00933056022265065,0.35724962630792206,0.0366269720943728,0.107535315441221,0.36920777279521705,0.016237488127242,0.102298547369486,0.0255919539217454,0.017810930601569998,0.0,0.0,0.0,0.0,0
0.0360612672199185,0.0354955623454644,0.351270553064275,0.00933056022265065,0.10644361134809001,0.35724962630792206,0.0366269720943728,0.107535315441221,0.0267856969419724,0.0189695028661595,0.0,0.0,0.0,0.0,0
0.0631098377052756,0.0360612672199185,0.336322869955157,0.0354955623454644,0.10520786296489398,0.351270553064275,0.00933056022265065,0.10644361134809001,0.0267452894509399,0.0187321117446492,0.0,0.0,0.0,0.00417866518286332,0
0.0539400903028672,0.0631098377052756,0.33034379671151,0.0360612672199185,0.10637158920305699,0.336322869955157,0.0354955623454644,0.10520786296489398,0.0345492658501266,0.0190995280627128,0.0,0.0,0.0043010752688172,0.0,1
0.0176517503133777,0.0539400903028672,0.324364723467862,0.0631098377052756,0.10695345232213901,0.33034379671151,0.0360612672199185,0.10637158920305699,0.035828825431113,0.0162634727525764,0.0,0.0043010752688172,0.0,0.0,0
0.0260429625058288,0.0176517503133777,0.32735426008968604,0.0539400903028672,0.10644361134809001,0.324364723467862,0.0631098377052756,0.10695345232213901,0.0360308628862753,0.0162780932663254,0.0043010752688172,0.0,0.0,0.0,0
0.0260079514549667,0.0260429625058288,0.32735426008968604,0.0176517503133777,0.10520786296489398,0.32735426008968604,0.0539400903028672,0.10644361134809001,0.0345188615164832,0.01630099906843,0.0,0.0,0.0,0.0,0
0.034682016084644995,0.0260079514549667,0.31539611360239195,0.0260429625058288,0.104116158871764,0.32735426008968604,0.0176517503133777,0.10520786296489398,0.0369013459782427,0.0113623061184001,0.0,0.0,0.0,0.0,0
0.0344691857491418,0.034682016084644995,0.306427503736921,0.0260079514549667,0.104044136726731,0.31539611360239195,0.0260429625058288,0.104116158871764,0.0367851250838399,0.006464715790113001,0.0,0.0,0.0,0.0,0
0.0339384919255495,0.0344691857491418,0.29745889387145,0.034682016084644995,0.103534295752682,0.306427503736921,0.0260079514549667,0.104044136726731,0.03655768487372899,0.00503548075729362,0.0,0.0,0.0,0.0,0
0.0333727870510953,0.0339384919255495,0.291479820627803,0.0344691857491418,0.103096476923666,0.29745889387145,0.034682016084644995,0.103534295752682,0.0323903497623395,0.00811142220218745,0.0,0.0,0.0,0.0,0
0.0227887774625512,0.0333727870510953,0.28550074738415504,0.0339384919255495,0.102004772830536,0.291479820627803,0.0344691857491418,0.103096476923666,0.029452163583514997,0.00809989695097585,0.0,0.0,0.0,0.0,0
0.0133711886737777,0.0227887774625512,0.279521674140508,0.0333727870510953,0.10084104659237302,0.28550074738415504,0.0339384919255495,0.102004772830536,0.0301860246048255,0.00814985931861583,0.0,0.0,0.0,0.0,0
0.0312850228075882,0.0133711886737777,0.27354260089686105,0.0227887774625512,0.0974218900229158,0.279521674140508,0.0333727870510953,0.10084104659237302,0.0283757712002467,0.00877635802936813,0.0,0.0,0.0,0.0,0
0.0213017291443604,0.0312850228075882,0.26457399103139,0.0133711886737777,0.0964022080748184,0.27354260089686105,0.0227887774625512,0.0974218900229158,0.0291296385363355,0.00929923038691787,0.0,0.0,0.0,0.0,0
0.0380841535292625,0.0213017291443604,0.25261584454409597,0.0312850228075882,0.0965462523648842,0.26457399103139,0.0133711886737777,0.0964022080748184,0.0272181689734377,0.00902175275356776,0.0,0.0,0.0,0.0,0
0.0375884707565322,0.0380841535292625,0.246636771300448,0.0213017291443604,0.0943628441786235,0.25261584454409597,0.0312850228075882,0.0965462523648842,0.0277345929420264,0.00903390445719189,0.0,0.0,0.0,0.0,0
0.0271795164222981,0.0375884707565322,0.237668161434978,0.0380841535292625,0.0921794359923627,0.246636771300448,0.0213017291443604,0.0943628441786235,0.0282560184893096,0.0116421600050404,0.0,0.0,0.0,0.0,0
0.0336230085746901,0.0271795164222981,0.234678624813154,0.0375884707565322,0.0911597540442653,0.237668161434978,0.0380841535292625,0.0921794359923627,0.0273712655423386,0.0115437495822182,0.0,0.0,0.0,0.0,0
0.058090896074141,0.0336230085746901,0.23168908819133,0.0271795164222981,0.0881007081999729,0.234678624813154,0.0375884707565322,0.0911597540442653,0.0289190128440727,0.00973875924056873,0.0,0.0,0.0,0.0,0
0.0335179754221041,0.058090896074141,0.22571001494768303,0.0336230085746901,0.0830022984594856,0.23168908819133,0.0271795164222981,0.0881007081999729,0.0353075424726961,0.0152716296418252,0.0,0.0,0.0,0.057729039721522185,0
0.0412384495875149,0.0335179754221041,0.22272047832585898,0.058090896074141,0.0782753713617997,0.22571001494768303,0.0336230085746901,0.0830022984594856,0.0356265357033412,0.0173024339284722,0.0,0.0,0.06021505376344089,0.001049032496995509,1
0.0696662712081456,0.0412384495875149,0.22869955156950697,0.0335179754221041,0.0827862320243869,0.22272047832585898,0.058090896074141,0.0782753713617997,0.0384746386237919,0.0175608271225699,0.0,0.06021505376344089,0.0010752688172043,0.050033266322835813,1
0.0663074369053837,0.0696662712081456,0.22571001494768303,0.0412384495875149,0.0803147352579946,0.22869955156950697,0.0335179754221041,0.0827862320243869,0.0429863697207752,0.0168073348358991,0.06021505376344089,0.0010752688172043,0.0537634408602151,0.009781822066651494,1
0.0258596151605252,0.0663074369053837,0.22571001494768303,0.0696662712081456,0.0837338918274515,0.22571001494768303,0.0412384495875149,0.0803147352579946,0.0470890791706111,0.0166054477938385,0.0010752688172043,0.0537634408602151,0.00967741935483871,0.04710968168773088,1
0.0567737588426993,0.0258596151605252,0.234678624813154,0.0663074369053837,0.09517783160925901,0.22571001494768303,0.0696662712081456,0.0837338918274515,0.0469005218475007,0.0151930808574308,0.0537634408602151,0.00967741935483871,0.0473118279569893,0.0052107923377539824,1
0.0550066221176125,0.0567737588426993,0.24065769805680104,0.0258596151605252,0.103738990270144,0.234678624813154,0.0663074369053837,0.09517783160925901,0.0502077718857877,0.0157266484451357,0.00967741935483871,0.0473118279569893,0.00537634408602151,0.0,1
0.0457668526134801,0.0550066221176125,0.23168908819133,0.0567737588426993,0.0939193393907892,0.24065769805680104,0.0258596151605252,0.103738990270144,0.0497671613205693,0.01341776923122,0.0473118279569893,0.00537634408602151,0.0,0.0,0
0.037127799034664004,0.0457668526134801,0.234678624813154,0.0550066221176125,0.0902841163862336,0.23168908819133,0.0567737588426993,0.0939193393907892,0.0515170009193373,0.0109228922828784,0.00537634408602151,0.0,0.0,0.03346605502972192,0
0.0452011477390259,0.037127799034664004,0.237668161434978,0.0457668526134801,0.0896302311221191,0.234678624813154,0.0550066221176125,0.0902841163862336,0.0509297651260729,0.0126868363330799,0.0,0.0,0.0333333333333333,0.00426481206197315,1
0.0365620941602097,0.0452011477390259,0.237668161434978,0.037127799034664004,0.0902120942412007,0.237668161434978,0.0457668526134801,0.0896302311221191,0.0474347474876272,0.0126021745592285,0.0,0.0333333333333333,0.0043010752688172,0.0,1
0.0725325706616101,0.0365620941602097,0.234678624813154,0.0452011477390259,0.0884665048839558,0.237668161434978,0.037127799034664004,0.0902120942412007,0.0431854128097452,0.0123840863330103,0.0333333333333333,0.0043010752688172,0.0,0.0020529285259929734,0
0.0557851573275699,0.0725325706616101,0.234678624813154,0.0365620941602097,0.0890483680030375,0.234678624813154,0.0452011477390259,0.0884665048839558,0.0498529778813288,0.0135924465177957,0.0043010752688172,0.0,0.0021505376344086,0.012913272123141922,1
0.0487059381989998,0.0557851573275699,0.23168908819133,0.0725325706616101,0.0896302311221191,0.234678624813154,0.0365620941602097,0.0890483680030375,0.0497117490934532,0.0122765917730073,0.0,0.0021505376344086,0.0129032258064516,0.0,1
0.0645618749726044,0.0487059381989998,0.24065769805680104,0.0557851573275699,0.0918856614534127,0.23168908819133,0.0725325706616101,0.0896302311221191,0.0488116513907942,0.011810422353543997,0.0021505376344086,0.0129032258064516,0.0,0.08279986746255909,0
0.0473537899166961,0.0645618749726044,0.243647234678625,0.0487059381989998,0.0956763006656709,0.24065769805680104,0.0557851573275699,0.0918856614534127,0.0514966545849548,0.0115295080881187,0.0129032258064516,0.0,0.0838709677419355,0.05239328341152592,1
0.0560628655972362,0.0473537899166961,0.243647234678625,0.0645618749726044,0.10994047602139899,0.243647234678625,0.0487059381989998,0.0956763006656709,0.0529575104252451,0.0141979335813665,0.0,0.0838709677419355,0.0516129032258065,0.0,1
0.0376883597415573,0.0560628655972362,0.246636771300448,0.0473537899166961,0.111248246549628,0.243647234678625,0.0645618749726044,0.10994047602139899,0.0545091844049895,0.014349447895722,0.0838709677419355,0.0516129032258065,0.0,0.0,0
0.0819394872221603,0.0376883597415573,0.243647234678625,0.0560628655972362,0.110810427720612,0.246636771300448,0.0473537899166961,0.111248246549628,0.0546700794880391,0.0175212252706277,0.0516129032258065,0.0,0.0,0.0,0
0.0505430970258105,0.0819394872221603,0.243647234678625,0.0376883597415573,0.109718723627481,0.243647234678625,0.0560628655972362,0.110810427720612,0.0560139247109749,0.0190113843503583,0.0,0.0,0.0,0.0,0
0.0840379236938907,0.0505430970258105,0.237668161434978,0.0819394872221603,0.108981444300697,0.243647234678625,0.0376883597415573,0.109718723627481,0.0552650589535807,0.0198740906621445,0.0,0.0,0.0,0.0,0
0.0394634046645361,0.0840379236938907,0.246636771300448,0.0505430970258105,0.0994555679602924,0.237668161434978,0.0819394872221603,0.108981444300697,0.0603124854528508,0.0198803795102064,0.0,0.0,0.0,0.0,0
0.0394634046645361,0.0394634046645361,0.246636771300448,0.0840379236938907,0.0949447072977051,0.246636771300448,0.0505430970258105,0.0994555679602924,0.0567269896945553,0.0183252956455149,0.0,0.0,0.0,0.0,0
0.0569515781273404,0.0394634046645361,0.258594917787743,0.0394634046645361,0.09501672944273802,0.246636771300448,0.0840379236938907,0.0949447072977051,0.0555997918013896,0.0169841156959306,0.0,0.0,0.0,0.0,0
0.0639285281336559,0.0569515781273404,0.25560538116591897,0.0394634046645361,0.09501672944273802,0.258594917787743,0.0394634046645361,0.09501672944273802,0.0557267507342616,0.0171779456738794,0.0,0.0,0.0,0.0,0
0.0368799576482988,0.0639285281336559,0.25261584454409597,0.0569515781273404,0.0942851360747722,0.25560538116591897,0.0394634046645361,0.09501672944273802,0.0594753462188471,0.0117578033790573,0.0,0.0,0.0,0.0,0
0.0460497050507073,0.0368799576482988,0.25560538116591897,0.0639285281336559,0.0902841163862336,0.25261584454409597,0.0569515781273404,0.0942851360747722,0.0530382705654384,0.0109535815441914,0.0,0.0,0.0,0.0,0
0.0633978343100636,0.0460497050507073,0.26158445440956696,0.0368799576482988,0.08970225326715199,0.25560538116591897,0.0639285281336559,0.0902841163862336,0.0523963574261379,0.00957899903447936,0.0,0.0,0.0,0.0,0
0.0539102234195661,0.0633978343100636,0.258594917787743,0.0460497050507073,0.0902120942412007,0.26158445440956696,0.0368799576482988,0.08970225326715199,0.0494477732284483,0.00990062677403632,0.0,0.0,0.0,0.0,0
0.0536273709823389,0.0539102234195661,0.258594917787743,0.0633978343100636,0.0891924122931033,0.258594917787743,0.0460497050507073,0.0902120942412007,0.0515116044791669,0.00972974632665068,0.0,0.0,0.0,0.0,0
0.0452361587898879,0.0536273709823389,0.26457399103139,0.0539102234195661,0.08802868605494,0.258594917787743,0.0633978343100636,0.0891924122931033,0.05353502823885299,0.0130055714863968,0.0,0.0,0.0,0.0,0
0.0366321162619337,0.0452361587898879,0.267563527653214,0.0536273709823389,0.0874468229358584,0.26457399103139,0.0539102234195661,0.08802868605494,0.0518613969049312,0.0130108871524148,0.0,0.0,0.0,0.0,0
0.0235696928097383,0.0366321162619337,0.270553064275037,0.0452361587898879,0.0885385270289887,0.267563527653214,0.0536273709823389,0.0874468229358584,0.0479619094946852,0.0116850213590062,0.0,0.0,0.0,0.0,0
0.0470462147637286,0.0235696928097383,0.270553064275037,0.0366321162619337,0.0891924122931033,0.270553064275037,0.0452361587898879,0.0885385270289887,0.0460604430891765,0.0111062221278063,0.0,0.0,0.0,0.0,0
0.0564988146033642,0.0470462147637286,0.267563527653214,0.0235696928097383,0.0806748459831591,0.270553064275037,0.0366321162619337,0.0891924122931033,0.0462028016196081,0.0114598873039292,0.0,0.0,0.0,0.0,0
0.0470112037128666,0.0564988146033642,0.26158445440956696,0.0470462147637286,0.0739085549892782,0.267563527653214,0.0235696928097383,0.0806748459831591,0.045217227375794006,0.0140461331412747,0.0,0.0,0.0,0.0,0
0.055933109728910003,0.0470112037128666,0.26457399103139,0.0564988146033642,0.0750002590824086,0.26158445440956696,0.0470462147637286,0.0739085549892782,0.0442316531319797,0.0134164972432786,0.0,0.0,0.0,0.0,0
0.0659514144429998,0.055933109728910003,0.270553064275037,0.0470112037128666,0.0738365328442453,0.26457399103139,0.0564988146033642,0.0750002590824086,0.0445610443814899,0.006457274487761839,0.0,0.0,0.0,0.0,0
0.0556852683425449,0.0659514144429998,0.27354260089686105,0.055933109728910003,0.0738365328442453,0.270553064275037,0.0470112037128666,0.0738365328442453,0.0475203666176487,0.00549171544862865,0.0,0.0,0.0,0.0,0
0.0551195634680906,0.0556852683425449,0.279521674140508,0.0659514144429998,0.0760919631755389,0.27354260089686105,0.055933109728910003,0.0738365328442453,0.0502422454863075,0.00548885050936822,0.0,0.0,0.0,0.0,0
0.055968120779772,0.0551195634680906,0.288490284005979,0.0556852683425449,0.0733266918701966,0.279521674140508,0.0659514144429998,0.0760919631755389,0.0547493698660721,0.00388019576465089,0.0,0.0,0.0,0.0,0
0.0556502572916829,0.055968120779772,0.29446935724962603,0.0551195634680906,0.0721629656320333,0.288490284005979,0.0556852683425449,0.0733266918701966,0.05602392786836401,0.00922886427152477,0.0,0.0,0.0,0.0,0
0.0559331097289099,0.0556502572916829,0.300448430493273,0.055968120779772,0.0739085549892782,0.29446935724962603,0.0551195634680906,0.0721629656320333,0.0559027053952667,0.00876331680757771,0.0,0.0,0.0,0.0,0
0.0351828430249361,0.0559331097289099,0.306427503736921,0.0556502572916829,0.0732546697251637,0.300448430493273,0.055968120779772,0.0739085549892782,0.0571772633975586,0.013929862983787,0.0,0.0,0.0,0.0,0
0.0636106646455668,0.0351828430249361,0.312406576980568,0.0559331097289099,0.0738365328442453,0.306427503736921,0.0556502572916829,0.0732546697251637,0.0542129395827051,0.0140389054373027,0.0,0.0,0.0,0.0,0
0.0823030339893347,0.0636106646455668,0.318385650224215,0.0351828430249361,0.0862110745526622,0.312406576980568,0.0559331097289099,0.0738365328442453,0.0538785467545004,0.0141236475726752,0.0,0.0,0.0,0.0,0
0.0636106646455668,0.0823030339893347,0.31539611360239195,0.0636106646455668,0.0896302311221191,0.318385650224215,0.0351828430249361,0.0862110745526622,0.0576810847040418,0.0140582194379294,0.0,0.0,0.0,0.0,0
0.0647070633436133,0.0636106646455668,0.321375186846039,0.0823030339893347,0.091375820479364,0.31539611360239195,0.0636106646455668,0.0896302311221191,0.058894099157967,0.0138594170880894,0.0,0.0,0.0,0.0,0
0.0647070633436132,0.0647070633436133,0.33333333333333304,0.0636106646455668,0.0896302311221191,0.321375186846039,0.0823030339893347,0.091375820479364,0.0601425195242301,0.0128595155970635,0.0,0.0,0.0,0.0,0
0.0638935170827939,0.0647070633436132,0.33931240657698103,0.0647070633436133,0.0918856614534127,0.33333333333333304,0.0636106646455668,0.0896302311221191,0.0614363489602201,0.0134242653127064,0.0,0.0,0.0,0.0,0
0.0382568286463428,0.0638935170827939,0.345291479820628,0.0647070633436132,0.0918856614534127,0.33931240657698103,0.0647070633436133,0.0918856614534127,0.062573550010775,0.00990689429163735,0.0,0.0,0.0,0.0,0
0.0526957392034807,0.0382568286463428,0.351270553064275,0.0638935170827939,0.0902120942412007,0.345291479820628,0.0647070633436132,0.0918856614534127,0.0630126908138331,0.013065690085285001,0.0,0.0,0.0,0.0,0
0.0538271489523891,0.0526957392034807,0.35724962630792206,0.0382568286463428,0.11088813582446301,0.351270553064275,0.0638935170827939,0.0902120942412007,0.0614534157506779,0.0129396979435194,0.0,0.0,0.0,0.0,0
0.0800271621260648,0.0538271489523891,0.351270553064275,0.0526957392034807,0.12223730962596399,0.35724962630792206,0.0382568286463428,0.11088813582446301,0.0573854321739714,0.0136657387969462,0.0,0.0,0.0,0.0,0
0.0621833500939782,0.0800271621260648,0.34828101644245096,0.0538271489523891,0.124564762102291,0.351270553064275,0.0526957392034807,0.12223730962596399,0.0597306460997568,0.0136232679470759,0.0,0.0,0.0,0.0010949092382492216,0
0.0716709609844758,0.0621833500939782,0.345291479820628,0.0800271621260648,0.123401035864127,0.34828101644245096,0.0538271489523891,0.124564762102291,0.0593701156355232,0.0103515279144653,0.0,0.0,0.0010752688172043,0.0,1
0.0627490549684324,0.0716709609844758,0.351270553064275,0.0621833500939782,0.123401035864127,0.345291479820628,0.0800271621260648,0.123401035864127,0.0603649581556465,0.010346072862885,0.0,0.0010752688172043,0.0,0.05374790628723942,0
0.053544296515162,0.0627490549684324,0.351270553064275,0.0716709609844758,0.124564762102291,0.351270553064275,0.0621833500939782,0.123401035864127,0.0602014635678805,0.009651329210141741,0.0010752688172043,0.0,0.0548387096774193,0.010792354418828856,1
0.0527307502543427,0.053544296515162,0.354260089686099,0.0627490549684324,0.124564762102291,0.351270553064275,0.0716709609844758,0.124564762102291,0.0623853875491404,0.0166380796363832,0.0,0.0548387096774193,0.010752688172043001,0.0,1
0.0622183611448402,0.0527307502543427,0.354260089686099,0.053544296515162,0.12398289898320901,0.354260089686099,0.0627490549684324,0.124564762102291,0.062390389127835,0.0312059887860763,0.0548387096774193,0.010752688172043001,0.0,0.001060839141018117,0
0.101513044791242,0.0622183611448402,0.351270553064275,0.0527307502543427,0.122309331770997,0.354260089686099,0.053544296515162,0.12398289898320901,0.0635891337267566,0.031414813254383,0.010752688172043001,0.0,0.0010752688172043,0.10781643403804428,1
0.13744851024178,0.101513044791242,0.34828101644245096,0.0622183611448402,0.12347305800916002,0.351270553064275,0.0527307502543427,0.122309331770997,0.0666585455360676,0.0306354786769584,0.0,0.0010752688172043,0.10322580645161301,0.11180875282336779,1
0.0900454668401546,0.13744851024178,0.34828101644245096,0.101513044791242,0.130893234267156,0.34828101644245096,0.0622183611448402,0.12347305800916002,0.0774107112714679,0.0276399296549596,0.0010752688172043,0.10322580645161301,0.112903225806452,0.08505719297280034,1
0.0911768765890631,0.0900454668401546,0.36023916292974606,0.13744851024178,0.131403075241204,0.34828101644245096,0.101513044791242,0.130893234267156,0.080035640679422,0.0229021557306541,0.10322580645161301,0.112903225806452,0.0849462365591398,0.0,1
0.0822199595221578,0.0911768765890631,0.38415545590433503,0.0900454668401546,0.125656466195421,0.36023916292974606,0.13744851024178,0.131403075241204,0.0840967580537979,0.0191760542329196,0.112903225806452,0.0849462365591398,0.0,0.0,0
0.10006377155424401,0.0822199595221578,0.3931240657698061,0.0911768765890631,0.127983918671748,0.38415545590433503,0.0900454668401546,0.125656466195421,0.0881932813405115,0.019357263007553,0.0849462365591398,0.0,0.0,0.004153128881076751,0
0.0814064132613385,0.10006377155424401,0.402092675635277,0.0822199595221578,0.127911896526715,0.3931240657698061,0.0911768765890631,0.127983918671748,0.0949551415262118,0.0071906621042404795,0.0,0.0,0.0043010752688172,0.007467805349900057,1
